run_id,scene,mode,method,provider,model,success,first_attempt_valid,iterations,first_plan_length,final_plan_length,first_failed_step,first_failed_action,first_error,final_failed_step,final_failed_action,final_error,inferred_root_cause,total_val_runtime_seconds,average_val_runtime_seconds,failure_stage,run_directory,summary_file
run_hybrid_feedback_qwen2.5_latest_08,occlusion_easy,llm,hybrid_feedback,ollama,qwen2.5:latest,False,False,3,4,,2,"pick-up-target(T1, target_slot)",Missing preconditions: handempty,,,"Plan step 5: unknown action 'handempty' for domain 'occlusion_manipulation'. Available actions: pick-up-target, pick-up-temp-occluder, put-down-occluder, put-down-target, remove-ground-occluder, remove-stacked-occluder, restore-ground-occluder, stack-occluder",unsatisfied_precondition_handempty,0.256945,0.085648,maximum_iterations_reached,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_hybrid_feedback_qwen2.5_latest_08,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_hybrid_feedback_qwen2.5_latest_08\run_summary.json
run_hybrid_feedback_qwen2.5_latest_09,occlusion_easy,llm,hybrid_feedback,ollama,qwen2.5:latest,False,False,3,4,,2,"pick-up-target(T1, target_slot)",Missing preconditions: handempty,5,"put-down-occluder(O1, temp_A)","Missing preconditions: holding(O1), free(temp_A)",unsatisfied_precondition_handempty,0.228566,0.076189,maximum_iterations_reached,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_hybrid_feedback_qwen2.5_latest_09,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_hybrid_feedback_qwen2.5_latest_09\run_summary.json
run_hybrid_feedback_qwen2.5_latest_10,occlusion_easy,llm,hybrid_feedback,ollama,qwen2.5:latest,False,False,3,4,,2,"pick-up-target(T1, target_slot)",Missing preconditions: handempty,,,"Plan step 5: unknown action 'handempty' for domain 'occlusion_manipulation'. Available actions: pick-up-target, pick-up-temp-occluder, put-down-occluder, put-down-target, remove-ground-occluder, remove-stacked-occluder, restore-ground-occluder, stack-occluder",unsatisfied_precondition_handempty,0.237041,0.079014,maximum_iterations_reached,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_hybrid_feedback_qwen2.5_latest_10,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_hybrid_feedback_qwen2.5_latest_10\run_summary.json
run_pure_llm_deepseek-v4-flash_01,occlusion_easy,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,3.576524,3.576524,,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_deepseek-v4-flash_01,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_deepseek-v4-flash_01\run_summary.json
run_pure_llm_deepseek-v4-flash_02,occlusion_easy,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,1.986676,1.986676,,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_deepseek-v4-flash_02,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_deepseek-v4-flash_02\run_summary.json
run_pure_llm_deepseek-v4-flash_03,occlusion_easy,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,1.951676,1.951676,,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_deepseek-v4-flash_03,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_deepseek-v4-flash_03\run_summary.json
run_pure_llm_deepseek-v4-flash_04,occlusion_easy,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,2.337319,2.337319,,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_deepseek-v4-flash_04,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_deepseek-v4-flash_04\run_summary.json
run_pure_llm_deepseek-v4-flash_05,occlusion_easy,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,0.079349,0.079349,,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_deepseek-v4-flash_05,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_deepseek-v4-flash_05\run_summary.json
run_pure_llm_deepseek-v4-flash_06,occlusion_easy,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,2.029049,2.029049,,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_deepseek-v4-flash_06,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_deepseek-v4-flash_06\run_summary.json
run_pure_llm_deepseek-v4-flash_07,occlusion_easy,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,1.990778,1.990778,,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_deepseek-v4-flash_07,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_deepseek-v4-flash_07\run_summary.json
run_pure_llm_deepseek-v4-flash_08,occlusion_easy,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,2.011737,2.011737,,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_deepseek-v4-flash_08,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_deepseek-v4-flash_08\run_summary.json
run_pure_llm_deepseek-v4-flash_09,occlusion_easy,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,0.07435,0.07435,,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_deepseek-v4-flash_09,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_deepseek-v4-flash_09\run_summary.json
run_pure_llm_deepseek-v4-flash_10,occlusion_easy,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,0.072812,0.072812,,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_deepseek-v4-flash_10,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_deepseek-v4-flash_10\run_summary.json
run_pure_llm_llama3.1_8b_01,occlusion_easy,llm,pure_llm,ollama,llama3.1:8b,False,False,1,5,,5,"restore-ground-occluder(O1, front_slot)",Missing preconditions: holding(O1),5,"restore-ground-occluder(O1, front_slot)",Missing preconditions: holding(O1),other_unsatisfied_precondition,2.050557,2.050557,maximum_iterations_reached,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_llama3.1_8b_01,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_llama3.1_8b_01\run_summary.json
run_pure_llm_llama3.1_8b_02,occlusion_easy,llm,pure_llm,ollama,llama3.1:8b,False,False,1,5,,5,"restore-ground-occluder(O1, front_slot)",Missing preconditions: holding(O1),5,"restore-ground-occluder(O1, front_slot)",Missing preconditions: holding(O1),other_unsatisfied_precondition,0.095702,0.095702,maximum_iterations_reached,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_llama3.1_8b_02,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_llama3.1_8b_02\run_summary.json
run_pure_llm_llama3.1_8b_03,occlusion_easy,llm,pure_llm,ollama,llama3.1:8b,False,False,1,5,,5,"restore-ground-occluder(O1, front_slot)",Missing preconditions: holding(O1),5,"restore-ground-occluder(O1, front_slot)",Missing preconditions: holding(O1),other_unsatisfied_precondition,0.09936,0.09936,maximum_iterations_reached,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_llama3.1_8b_03,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_llama3.1_8b_03\run_summary.json
run_pure_llm_llama3.1_8b_04,occlusion_easy,llm,pure_llm,ollama,llama3.1:8b,False,False,1,5,,5,"restore-ground-occluder(O1, front_slot)",Missing preconditions: holding(O1),5,"restore-ground-occluder(O1, front_slot)",Missing preconditions: holding(O1),other_unsatisfied_precondition,0.093114,0.093114,maximum_iterations_reached,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_llama3.1_8b_04,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_llama3.1_8b_04\run_summary.json
run_pure_llm_llama3.1_8b_05,occlusion_easy,llm,pure_llm,ollama,llama3.1:8b,False,False,1,5,,5,"restore-ground-occluder(O1, front_slot)",Missing preconditions: holding(O1),5,"restore-ground-occluder(O1, front_slot)",Missing preconditions: holding(O1),other_unsatisfied_precondition,0.082257,0.082257,maximum_iterations_reached,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_llama3.1_8b_05,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_llama3.1_8b_05\run_summary.json
run_pure_llm_llama3.1_8b_06,occlusion_easy,llm,pure_llm,ollama,llama3.1:8b,False,False,1,5,,5,"restore-ground-occluder(O1, front_slot)",Missing preconditions: holding(O1),5,"restore-ground-occluder(O1, front_slot)",Missing preconditions: holding(O1),other_unsatisfied_precondition,0.08183,0.08183,maximum_iterations_reached,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_llama3.1_8b_06,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_llama3.1_8b_06\run_summary.json
run_pure_llm_llama3.1_8b_07,occlusion_easy,llm,pure_llm,ollama,llama3.1:8b,False,False,1,5,,5,"restore-ground-occluder(O1, front_slot)",Missing preconditions: holding(O1),5,"restore-ground-occluder(O1, front_slot)",Missing preconditions: holding(O1),other_unsatisfied_precondition,0.083663,0.083663,maximum_iterations_reached,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_llama3.1_8b_07,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_llama3.1_8b_07\run_summary.json
run_pure_llm_llama3.1_8b_08,occlusion_easy,llm,pure_llm,ollama,llama3.1:8b,False,False,1,5,,5,"restore-ground-occluder(O1, front_slot)",Missing preconditions: holding(O1),5,"restore-ground-occluder(O1, front_slot)",Missing preconditions: holding(O1),other_unsatisfied_precondition,0.073691,0.073691,maximum_iterations_reached,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_llama3.1_8b_08,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_llama3.1_8b_08\run_summary.json
run_pure_llm_llama3.1_8b_09,occlusion_easy,llm,pure_llm,ollama,llama3.1:8b,False,False,1,5,,5,"restore-ground-occluder(O1, front_slot)",Missing preconditions: holding(O1),5,"restore-ground-occluder(O1, front_slot)",Missing preconditions: holding(O1),other_unsatisfied_precondition,0.073479,0.073479,maximum_iterations_reached,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_llama3.1_8b_09,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_llama3.1_8b_09\run_summary.json
run_pure_llm_llama3.1_8b_10,occlusion_easy,llm,pure_llm,ollama,llama3.1:8b,False,False,1,5,,5,"restore-ground-occluder(O1, front_slot)",Missing preconditions: holding(O1),5,"restore-ground-occluder(O1, front_slot)",Missing preconditions: holding(O1),other_unsatisfied_precondition,0.072569,0.072569,maximum_iterations_reached,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_llama3.1_8b_10,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_llama3.1_8b_10\run_summary.json
run_pure_llm_qwen2.5_latest_01,occlusion_easy,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,4,,2,"pick-up-target(T1, target_slot)",Missing preconditions: handempty,2,"pick-up-target(T1, target_slot)",Missing preconditions: handempty,unsatisfied_precondition_handempty,2.07593,2.07593,maximum_iterations_reached,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_qwen2.5_latest_01,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_qwen2.5_latest_01\run_summary.json
run_pure_llm_qwen2.5_latest_02,occlusion_easy,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,4,,2,"pick-up-target(T1, target_slot)",Missing preconditions: handempty,2,"pick-up-target(T1, target_slot)",Missing preconditions: handempty,unsatisfied_precondition_handempty,0.085529,0.085529,maximum_iterations_reached,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_qwen2.5_latest_02,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_qwen2.5_latest_02\run_summary.json
run_pure_llm_qwen2.5_latest_03,occlusion_easy,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,4,,2,"pick-up-target(T1, target_slot)",Missing preconditions: handempty,2,"pick-up-target(T1, target_slot)",Missing preconditions: handempty,unsatisfied_precondition_handempty,0.072521,0.072521,maximum_iterations_reached,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_qwen2.5_latest_03,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_qwen2.5_latest_03\run_summary.json
run_pure_llm_qwen2.5_latest_04,occlusion_easy,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,4,,2,"pick-up-target(T1, target_slot)",Missing preconditions: handempty,2,"pick-up-target(T1, target_slot)",Missing preconditions: handempty,unsatisfied_precondition_handempty,0.087565,0.087565,maximum_iterations_reached,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_qwen2.5_latest_04,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_qwen2.5_latest_04\run_summary.json
run_pure_llm_qwen2.5_latest_05,occlusion_easy,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,4,,2,"pick-up-target(T1, target_slot)",Missing preconditions: handempty,2,"pick-up-target(T1, target_slot)",Missing preconditions: handempty,unsatisfied_precondition_handempty,0.07325,0.07325,maximum_iterations_reached,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_qwen2.5_latest_05,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_qwen2.5_latest_05\run_summary.json
run_pure_llm_qwen2.5_latest_06,occlusion_easy,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,4,,2,"pick-up-target(T1, target_slot)",Missing preconditions: handempty,2,"pick-up-target(T1, target_slot)",Missing preconditions: handempty,unsatisfied_precondition_handempty,0.077478,0.077478,maximum_iterations_reached,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_qwen2.5_latest_06,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_qwen2.5_latest_06\run_summary.json
run_pure_llm_qwen2.5_latest_07,occlusion_easy,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,4,,2,"pick-up-target(T1, target_slot)",Missing preconditions: handempty,2,"pick-up-target(T1, target_slot)",Missing preconditions: handempty,unsatisfied_precondition_handempty,0.086273,0.086273,maximum_iterations_reached,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_qwen2.5_latest_07,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_qwen2.5_latest_07\run_summary.json
run_pure_llm_qwen2.5_latest_08,occlusion_easy,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,4,,2,"pick-up-target(T1, target_slot)",Missing preconditions: handempty,2,"pick-up-target(T1, target_slot)",Missing preconditions: handempty,unsatisfied_precondition_handempty,0.073775,0.073775,maximum_iterations_reached,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_qwen2.5_latest_08,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_qwen2.5_latest_08\run_summary.json
run_pure_llm_qwen2.5_latest_09,occlusion_easy,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,4,,2,"pick-up-target(T1, target_slot)",Missing preconditions: handempty,2,"pick-up-target(T1, target_slot)",Missing preconditions: handempty,unsatisfied_precondition_handempty,0.072256,0.072256,maximum_iterations_reached,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_qwen2.5_latest_09,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_qwen2.5_latest_09\run_summary.json
run_pure_llm_qwen2.5_latest_10,occlusion_easy,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,4,,2,"pick-up-target(T1, target_slot)",Missing preconditions: handempty,2,"pick-up-target(T1, target_slot)",Missing preconditions: handempty,unsatisfied_precondition_handempty,0.077832,0.077832,maximum_iterations_reached,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_qwen2.5_latest_10,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_easy\run_pure_llm_qwen2.5_latest_10\run_summary.json
run_hybrid_feedback_deepseek-v4-flash_01,occlusion_hard,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,14,14,,,,,,,,3.506069,3.506069,,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_deepseek-v4-flash_01,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_deepseek-v4-flash_01\run_summary.json
run_hybrid_feedback_deepseek-v4-flash_02,occlusion_hard,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,14,14,,,,,,,,1.990791,1.990791,,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_deepseek-v4-flash_02,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_deepseek-v4-flash_02\run_summary.json
run_hybrid_feedback_deepseek-v4-flash_03,occlusion_hard,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,14,14,,,,,,,,3.399273,3.399273,,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_deepseek-v4-flash_03,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_deepseek-v4-flash_03\run_summary.json
run_hybrid_feedback_deepseek-v4-flash_05,occlusion_hard,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,14,14,,,,,,,,3.3157,3.3157,,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_deepseek-v4-flash_05,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_deepseek-v4-flash_05\run_summary.json
run_hybrid_feedback_deepseek-v4-flash_06,occlusion_hard,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,14,14,,,,,,,,3.270619,3.270619,,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_deepseek-v4-flash_06,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_deepseek-v4-flash_06\run_summary.json
run_hybrid_feedback_deepseek-v4-flash_07,occlusion_hard,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,14,14,,,,,,,,3.317014,3.317014,,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_deepseek-v4-flash_07,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_deepseek-v4-flash_07\run_summary.json
run_hybrid_feedback_deepseek-v4-flash_08,occlusion_hard,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,14,14,,,,,,,,1.988021,1.988021,,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_deepseek-v4-flash_08,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_deepseek-v4-flash_08\run_summary.json
run_hybrid_feedback_deepseek-v4-flash_09,occlusion_hard,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,14,14,,,,,,,,3.326308,3.326308,,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_deepseek-v4-flash_09,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_deepseek-v4-flash_09\run_summary.json
run_hybrid_feedback_deepseek-v4-flash_10,occlusion_hard,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,14,14,,,,,,,,3.247122,3.247122,,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_deepseek-v4-flash_10,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_deepseek-v4-flash_10\run_summary.json
run_hybrid_feedback_deepseek-v4-flash_11,occlusion_hard,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,14,14,,,,,,,,3.329658,3.329658,,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_deepseek-v4-flash_11,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_deepseek-v4-flash_11\run_summary.json
run_hybrid_feedback_llama3.1_8b_01,occlusion_hard,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,3,11,,1,"pick-up-target(T1, target_slot)",Missing preconditions: accessible(T1),1,"pick-up-target(T1, target_slot)",Missing preconditions: accessible(T1),other_unsatisfied_precondition,2.163356,0.721119,maximum_iterations_reached,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_llama3.1_8b_01,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_llama3.1_8b_01\run_summary.json
run_hybrid_feedback_llama3.1_8b_02,occlusion_hard,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,3,11,,1,"pick-up-target(T1, target_slot)",Missing preconditions: accessible(T1),1,"pick-up-target(T1, target_slot)",Missing preconditions: accessible(T1),other_unsatisfied_precondition,0.2494,0.083133,maximum_iterations_reached,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_llama3.1_8b_02,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_llama3.1_8b_02\run_summary.json
run_hybrid_feedback_llama3.1_8b_03,occlusion_hard,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,3,11,,1,"pick-up-target(T1, target_slot)",Missing preconditions: accessible(T1),1,"pick-up-target(T1, target_slot)",Missing preconditions: accessible(T1),other_unsatisfied_precondition,0.233529,0.077843,maximum_iterations_reached,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_llama3.1_8b_03,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_llama3.1_8b_03\run_summary.json
run_hybrid_feedback_llama3.1_8b_04,occlusion_hard,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,3,11,,1,"pick-up-target(T1, target_slot)",Missing preconditions: accessible(T1),1,"pick-up-target(T1, target_slot)",Missing preconditions: accessible(T1),other_unsatisfied_precondition,0.246494,0.082165,maximum_iterations_reached,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_llama3.1_8b_04,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_llama3.1_8b_04\run_summary.json
run_hybrid_feedback_llama3.1_8b_05,occlusion_hard,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,3,11,,1,"pick-up-target(T1, target_slot)",Missing preconditions: accessible(T1),1,"pick-up-target(T1, target_slot)",Missing preconditions: accessible(T1),other_unsatisfied_precondition,0.241137,0.080379,maximum_iterations_reached,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_llama3.1_8b_05,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_llama3.1_8b_05\run_summary.json
run_hybrid_feedback_llama3.1_8b_06,occlusion_hard,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,3,11,,1,"pick-up-target(T1, target_slot)",Missing preconditions: accessible(T1),1,"pick-up-target(T1, target_slot)",Missing preconditions: accessible(T1),other_unsatisfied_precondition,0.233078,0.077693,maximum_iterations_reached,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_llama3.1_8b_06,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_llama3.1_8b_06\run_summary.json
run_hybrid_feedback_llama3.1_8b_07,occlusion_hard,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,3,11,,1,"pick-up-target(T1, target_slot)",Missing preconditions: accessible(T1),1,"pick-up-target(T1, target_slot)",Missing preconditions: accessible(T1),other_unsatisfied_precondition,0.243497,0.081166,maximum_iterations_reached,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_llama3.1_8b_07,D:\LLM-PDDL\results\occlusion_formal\refinement\occlusion_manipulation\occlusion_hard\run_hybrid_feedback_llama3.1_8b_07\run_summary.json
