run_id,scene,mode,method,provider,model,success,first_attempt_valid,iterations,first_plan_length,final_plan_length,first_failed_step,first_failed_action,first_error,final_failed_step,final_failed_action,final_error,inferred_root_cause,total_val_runtime_seconds,average_val_runtime_seconds,failure_stage,run_directory,summary_file
run_pure_llm_deepseek-v4-flash_07,gearbox_easy,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,0.084629,0.084629,,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_deepseek-v4-flash_07,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_deepseek-v4-flash_07\run_summary.json
run_pure_llm_deepseek-v4-flash_08,gearbox_easy,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,2.020574,2.020574,,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_deepseek-v4-flash_08,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_deepseek-v4-flash_08\run_summary.json
run_pure_llm_deepseek-v4-flash_09,gearbox_easy,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,1.980892,1.980892,,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_deepseek-v4-flash_09,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_deepseek-v4-flash_09\run_summary.json
run_pure_llm_deepseek-v4-flash_10,gearbox_easy,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,0.074488,0.074488,,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_deepseek-v4-flash_10,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_deepseek-v4-flash_10\run_summary.json
run_pure_llm_llama3.1_8b_01,gearbox_easy,llm,pure_llm,ollama,llama3.1:8b,True,True,1,4,4,,,,,,,,2.312269,2.312269,,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_llama3.1_8b_01,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_llama3.1_8b_01\run_summary.json
run_pure_llm_llama3.1_8b_02,gearbox_easy,llm,pure_llm,ollama,llama3.1:8b,True,True,1,4,4,,,,,,,,0.088706,0.088706,,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_llama3.1_8b_02,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_llama3.1_8b_02\run_summary.json
run_pure_llm_llama3.1_8b_03,gearbox_easy,llm,pure_llm,ollama,llama3.1:8b,True,True,1,4,4,,,,,,,,0.089255,0.089255,,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_llama3.1_8b_03,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_llama3.1_8b_03\run_summary.json
run_pure_llm_llama3.1_8b_04,gearbox_easy,llm,pure_llm,ollama,llama3.1:8b,True,True,1,4,4,,,,,,,,0.075546,0.075546,,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_llama3.1_8b_04,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_llama3.1_8b_04\run_summary.json
run_pure_llm_llama3.1_8b_05,gearbox_easy,llm,pure_llm,ollama,llama3.1:8b,True,True,1,4,4,,,,,,,,0.093882,0.093882,,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_llama3.1_8b_05,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_llama3.1_8b_05\run_summary.json
run_pure_llm_llama3.1_8b_06,gearbox_easy,llm,pure_llm,ollama,llama3.1:8b,True,True,1,4,4,,,,,,,,0.08436,0.08436,,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_llama3.1_8b_06,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_llama3.1_8b_06\run_summary.json
run_pure_llm_llama3.1_8b_07,gearbox_easy,llm,pure_llm,ollama,llama3.1:8b,True,True,1,4,4,,,,,,,,0.07672,0.07672,,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_llama3.1_8b_07,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_llama3.1_8b_07\run_summary.json
run_pure_llm_llama3.1_8b_08,gearbox_easy,llm,pure_llm,ollama,llama3.1:8b,True,True,1,4,4,,,,,,,,0.077619,0.077619,,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_llama3.1_8b_08,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_llama3.1_8b_08\run_summary.json
run_pure_llm_llama3.1_8b_09,gearbox_easy,llm,pure_llm,ollama,llama3.1:8b,True,True,1,4,4,,,,,,,,0.075281,0.075281,,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_llama3.1_8b_09,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_llama3.1_8b_09\run_summary.json
run_pure_llm_llama3.1_8b_10,gearbox_easy,llm,pure_llm,ollama,llama3.1:8b,True,True,1,4,4,,,,,,,,0.085982,0.085982,,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_llama3.1_8b_10,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_llama3.1_8b_10\run_summary.json
run_pure_llm_qwen2.5_latest_01,gearbox_easy,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,3,,1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),other_unsatisfied_precondition,2.038751,2.038751,maximum_iterations_reached,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_qwen2.5_latest_01,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_qwen2.5_latest_01\run_summary.json
run_pure_llm_qwen2.5_latest_02,gearbox_easy,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,3,,1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),other_unsatisfied_precondition,0.082441,0.082441,maximum_iterations_reached,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_qwen2.5_latest_02,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_qwen2.5_latest_02\run_summary.json
run_pure_llm_qwen2.5_latest_03,gearbox_easy,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,3,,1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),other_unsatisfied_precondition,0.104745,0.104745,maximum_iterations_reached,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_qwen2.5_latest_03,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_qwen2.5_latest_03\run_summary.json
run_pure_llm_qwen2.5_latest_04,gearbox_easy,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,3,,1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),other_unsatisfied_precondition,0.108951,0.108951,maximum_iterations_reached,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_qwen2.5_latest_04,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_qwen2.5_latest_04\run_summary.json
run_pure_llm_qwen2.5_latest_05,gearbox_easy,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,3,,1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),other_unsatisfied_precondition,0.07743,0.07743,maximum_iterations_reached,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_qwen2.5_latest_05,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_qwen2.5_latest_05\run_summary.json
run_pure_llm_qwen2.5_latest_06,gearbox_easy,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,3,,1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),other_unsatisfied_precondition,0.07667,0.07667,maximum_iterations_reached,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_qwen2.5_latest_06,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_qwen2.5_latest_06\run_summary.json
run_pure_llm_qwen2.5_latest_07,gearbox_easy,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,3,,1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),other_unsatisfied_precondition,0.106735,0.106735,maximum_iterations_reached,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_qwen2.5_latest_07,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_qwen2.5_latest_07\run_summary.json
run_pure_llm_qwen2.5_latest_08,gearbox_easy,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,3,,1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),other_unsatisfied_precondition,0.107632,0.107632,maximum_iterations_reached,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_qwen2.5_latest_08,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_qwen2.5_latest_08\run_summary.json
run_pure_llm_qwen2.5_latest_09,gearbox_easy,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,3,,1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),other_unsatisfied_precondition,0.076888,0.076888,maximum_iterations_reached,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_qwen2.5_latest_09,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_qwen2.5_latest_09\run_summary.json
run_pure_llm_qwen2.5_latest_10,gearbox_easy,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,3,,1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),other_unsatisfied_precondition,0.079455,0.079455,maximum_iterations_reached,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_qwen2.5_latest_10,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_easy\run_pure_llm_qwen2.5_latest_10\run_summary.json
run_hybrid_feedback_deepseek-v4-flash_01,gearbox_hard,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,10,10,,,,,,,,3.400776,3.400776,,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_deepseek-v4-flash_01,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_deepseek-v4-flash_01\run_summary.json
run_hybrid_feedback_deepseek-v4-flash_02,gearbox_hard,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,10,10,,,,,,,,1.994961,1.994961,,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_deepseek-v4-flash_02,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_deepseek-v4-flash_02\run_summary.json
run_hybrid_feedback_deepseek-v4-flash_03,gearbox_hard,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,10,10,,,,,,,,3.390306,3.390306,,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_deepseek-v4-flash_03,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_deepseek-v4-flash_03\run_summary.json
run_hybrid_feedback_deepseek-v4-flash_04,gearbox_hard,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,10,10,,,,,,,,1.978113,1.978113,,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_deepseek-v4-flash_04,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_deepseek-v4-flash_04\run_summary.json
run_hybrid_feedback_deepseek-v4-flash_05,gearbox_hard,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,10,10,,,,,,,,3.40807,3.40807,,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_deepseek-v4-flash_05,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_deepseek-v4-flash_05\run_summary.json
run_hybrid_feedback_deepseek-v4-flash_06,gearbox_hard,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,10,10,,,,,,,,1.966921,1.966921,,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_deepseek-v4-flash_06,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_deepseek-v4-flash_06\run_summary.json
run_hybrid_feedback_deepseek-v4-flash_07,gearbox_hard,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,10,10,,,,,,,,1.967348,1.967348,,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_deepseek-v4-flash_07,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_deepseek-v4-flash_07\run_summary.json
run_hybrid_feedback_deepseek-v4-flash_08,gearbox_hard,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,10,10,,,,,,,,1.959217,1.959217,,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_deepseek-v4-flash_08,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_deepseek-v4-flash_08\run_summary.json
run_hybrid_feedback_deepseek-v4-flash_09,gearbox_hard,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,10,10,,,,,,,,1.98297,1.98297,,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_deepseek-v4-flash_09,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_deepseek-v4-flash_09\run_summary.json
run_hybrid_feedback_deepseek-v4-flash_10,gearbox_hard,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,10,10,,,,,,,,1.984939,1.984939,,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_deepseek-v4-flash_10,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_deepseek-v4-flash_10\run_summary.json
run_hybrid_feedback_llama3.1_8b_01,gearbox_hard,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,3,9,,7,"assemble-after-with-aid(countershaft-gear-assembly, countershaft-bearing-carrier, dummy-support-shaft)",Invalid assemble-after-with-aid: aid-present(dummy-support-shaft),,,,other_unsatisfied_precondition,2.443031,1.221516,llm_generation_or_parsing,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_llama3.1_8b_01,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_llama3.1_8b_01\run_summary.json
run_hybrid_feedback_llama3.1_8b_02,gearbox_hard,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,3,9,,7,"assemble-after-with-aid(countershaft-gear-assembly, countershaft-bearing-carrier, dummy-support-shaft)",Invalid assemble-after-with-aid: aid-present(dummy-support-shaft),,,,other_unsatisfied_precondition,1.502337,0.751168,llm_generation_or_parsing,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_llama3.1_8b_02,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_llama3.1_8b_02\run_summary.json
run_hybrid_feedback_llama3.1_8b_03,gearbox_hard,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,3,9,,7,"assemble-after-with-aid(countershaft-gear-assembly, countershaft-bearing-carrier, dummy-support-shaft)",Invalid assemble-after-with-aid: aid-present(dummy-support-shaft),,,,other_unsatisfied_precondition,1.370074,0.685037,llm_generation_or_parsing,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_llama3.1_8b_03,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_llama3.1_8b_03\run_summary.json
run_hybrid_feedback_llama3.1_8b_04,gearbox_hard,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,3,9,,7,"assemble-after-with-aid(countershaft-gear-assembly, countershaft-bearing-carrier, dummy-support-shaft)",Invalid assemble-after-with-aid: aid-present(dummy-support-shaft),,,,other_unsatisfied_precondition,2.672273,1.336136,llm_generation_or_parsing,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_llama3.1_8b_04,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_llama3.1_8b_04\run_summary.json
run_hybrid_feedback_llama3.1_8b_05,gearbox_hard,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,3,9,,7,"assemble-after-with-aid(countershaft-gear-assembly, countershaft-bearing-carrier, dummy-support-shaft)",Invalid assemble-after-with-aid: aid-present(dummy-support-shaft),9,"assemble-after(output-gear-assembly, drive-gear-assembly)",Invalid assemble-after: component has an aid requirement,other_unsatisfied_precondition,1.42415,0.474717,maximum_iterations_reached,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_llama3.1_8b_05,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_llama3.1_8b_05\run_summary.json
run_hybrid_feedback_llama3.1_8b_06,gearbox_hard,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,3,9,,7,"assemble-after-with-aid(countershaft-gear-assembly, countershaft-bearing-carrier, dummy-support-shaft)",Invalid assemble-after-with-aid: aid-present(dummy-support-shaft),9,"assemble-after(output-gear-assembly, drive-gear-assembly)",Invalid assemble-after: component has an aid requirement,other_unsatisfied_precondition,0.246463,0.082154,maximum_iterations_reached,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_llama3.1_8b_06,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_llama3.1_8b_06\run_summary.json
run_hybrid_feedback_llama3.1_8b_07,gearbox_hard,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,3,9,,7,"assemble-after-with-aid(countershaft-gear-assembly, countershaft-bearing-carrier, dummy-support-shaft)",Invalid assemble-after-with-aid: aid-present(dummy-support-shaft),,,,other_unsatisfied_precondition,0.163056,0.081528,llm_generation_or_parsing,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_llama3.1_8b_07,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_llama3.1_8b_07\run_summary.json
run_hybrid_feedback_llama3.1_8b_08,gearbox_hard,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,3,9,,7,"assemble-after-with-aid(countershaft-gear-assembly, countershaft-bearing-carrier, dummy-support-shaft)",Invalid assemble-after-with-aid: aid-present(dummy-support-shaft),,,,other_unsatisfied_precondition,2.988563,1.494281,llm_generation_or_parsing,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_llama3.1_8b_08,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_llama3.1_8b_08\run_summary.json
run_hybrid_feedback_llama3.1_8b_09,gearbox_hard,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,3,9,,7,"assemble-after-with-aid(countershaft-gear-assembly, countershaft-bearing-carrier, dummy-support-shaft)",Invalid assemble-after-with-aid: aid-present(dummy-support-shaft),,,,other_unsatisfied_precondition,2.479223,1.239611,llm_generation_or_parsing,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_llama3.1_8b_09,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_llama3.1_8b_09\run_summary.json
run_hybrid_feedback_llama3.1_8b_10,gearbox_hard,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,3,9,,7,"assemble-after-with-aid(countershaft-gear-assembly, countershaft-bearing-carrier, dummy-support-shaft)",Invalid assemble-after-with-aid: aid-present(dummy-support-shaft),,,,other_unsatisfied_precondition,1.963591,0.981796,llm_generation_or_parsing,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_llama3.1_8b_10,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_llama3.1_8b_10\run_summary.json
run_hybrid_feedback_qwen2.5_latest_01,gearbox_hard,llm,hybrid_feedback,ollama,qwen2.5:latest,False,False,3,9,,1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),other_unsatisfied_precondition,2.15679,0.71893,maximum_iterations_reached,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_qwen2.5_latest_01,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_qwen2.5_latest_01\run_summary.json
run_hybrid_feedback_qwen2.5_latest_02,gearbox_hard,llm,hybrid_feedback,ollama,qwen2.5:latest,False,False,3,9,,1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),other_unsatisfied_precondition,0.285507,0.095169,maximum_iterations_reached,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_qwen2.5_latest_02,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_qwen2.5_latest_02\run_summary.json
run_hybrid_feedback_qwen2.5_latest_03,gearbox_hard,llm,hybrid_feedback,ollama,qwen2.5:latest,False,False,3,9,,1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),other_unsatisfied_precondition,0.243763,0.081254,maximum_iterations_reached,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_qwen2.5_latest_03,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_qwen2.5_latest_03\run_summary.json
run_hybrid_feedback_qwen2.5_latest_04,gearbox_hard,llm,hybrid_feedback,ollama,qwen2.5:latest,False,False,3,9,,1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),other_unsatisfied_precondition,0.237576,0.079192,maximum_iterations_reached,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_qwen2.5_latest_04,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_qwen2.5_latest_04\run_summary.json
run_hybrid_feedback_qwen2.5_latest_05,gearbox_hard,llm,hybrid_feedback,ollama,qwen2.5:latest,False,False,3,9,,1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),other_unsatisfied_precondition,0.22943,0.076477,maximum_iterations_reached,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_qwen2.5_latest_05,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_qwen2.5_latest_05\run_summary.json
run_hybrid_feedback_qwen2.5_latest_06,gearbox_hard,llm,hybrid_feedback,ollama,qwen2.5:latest,False,False,3,9,,1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),other_unsatisfied_precondition,0.251036,0.083679,maximum_iterations_reached,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_qwen2.5_latest_06,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_qwen2.5_latest_06\run_summary.json
run_hybrid_feedback_qwen2.5_latest_07,gearbox_hard,llm,hybrid_feedback,ollama,qwen2.5:latest,False,False,3,9,,1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),1,"assemble-after(input-shaft, gearbox-housing)",Invalid assemble-after: assembled(gearbox-housing),other_unsatisfied_precondition,0.233109,0.077703,maximum_iterations_reached,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_qwen2.5_latest_07,D:\LLM-PDDL\results\gearbox_formal\refinement\gearbox\gearbox_hard\run_hybrid_feedback_qwen2.5_latest_07\run_summary.json
